Letter,CorrAnswer,Stimulus,nback_run.thisRepN,nback_run.thisTrialN,nback_run.thisN,nback_run.thisIndex,fixcross.started,nback_trial.started,trial_resp.keys,trial_resp.corr,currentlevel,trial_resp.rt,Participant,date,expName,psychopyVersion,frameRate
V,left,Lure,0,62,62,62,1769.466883,1771.466818,left,1,3,1.029007856,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,right,Target,0,63,63,63,1772.966803,1774.966557,right,1,3,0.92105486,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,left,Distractor,0,0,0,0,1857.910722,1859.901843,None,0,4,,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
F,left,Distractor,0,1,1,1,1861.400109,1863.402368,None,0,4,,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
P,left,Pretarget,0,2,2,2,1864.899766,1866.899221,None,0,4,,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,left,Distractor,0,3,3,3,1868.40026,1870.399624,None,0,4,,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Z,left,Distractor,0,4,4,4,1871.899809,1873.902313,left,1,4,0.481148727,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
T,left,Distractor,0,5,5,5,1875.399915,1877.401843,left,1,4,0.598032202,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
P,right,Target,0,6,6,6,1878.900003,1880.900255,right,1,4,0.747532874,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
G,left,Distractor,0,7,7,7,1882.39996,1884.40232,left,1,4,0.813475277,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
L,left,Distractor,0,8,8,8,1885.899489,1887.89929,left,1,4,0.72420385,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
P,left,Lure,0,9,9,9,1889.40008,1891.400746,left,1,4,0.726931628,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Q,left,Pretarget,0,10,10,10,1892.900012,1894.900856,left,1,4,0.682780966,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
D,left,Distractor,0,11,11,11,1896.400067,1898.40197,left,1,4,0.669615904,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
M,left,Pretarget,0,12,12,12,1899.899725,1901.902029,left,1,4,0.657426079,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
C,left,Distractor,0,13,13,13,1903.399749,1905.399843,left,1,4,0.631675644,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Q,right,Target,0,14,14,14,1906.899991,1908.902128,right,1,4,0.681572506,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,left,Distractor,0,15,15,15,1910.399916,1912.402159,left,1,4,0.82959749,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
M,right,Target,0,16,16,16,1913.899791,1915.90125,right,1,4,1.202532409,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,left,Distractor,0,17,17,17,1917.39902,1919.399071,left,1,4,0.952514284,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Z,left,Distractor,0,18,18,18,1920.899897,1922.900777,left,1,4,0.50657804,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
L,left,Pretarget,0,19,19,19,1924.399987,1926.401709,left,1,4,0.557941287,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
M,right,Target,0,20,20,20,1927.900197,1929.902152,right,1,4,0.545639823,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
P,left,Distractor,0,21,21,21,1931.399978,1933.401462,left,1,4,0.502093873,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
F,left,Distractor,0,22,22,22,1934.900036,1936.90204,left,1,4,0.937603098,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
L,right,Target,0,23,23,23,1938.399751,1940.402076,right,1,4,0.653502995,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
L,left,Lure,0,24,24,24,1941.900003,1943.89999,left,1,4,1.123493595,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,left,Pretarget,0,25,25,25,1945.39999,1947.401856,left,1,4,0.741776408,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Z,left,Distractor,0,26,26,26,1948.899266,1950.898998,left,1,4,0.908701427,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,left,Distractor,0,27,27,27,1952.400051,1954.401779,left,1,4,0.9900128,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
X,left,Distractor,0,28,28,28,1955.900033,1957.902121,left,1,4,0.721357376,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,right,Target,0,29,29,29,1959.399936,1961.401628,left,0,4,0.517945329,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
C,left,Distractor,0,30,30,30,1962.899637,1964.901608,left,1,4,1.081905177,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,left,Pretarget,0,31,31,31,1966.399851,1968.400965,left,1,4,0.8147649,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
D,left,Distractor,0,32,32,32,1969.899819,1971.901742,left,1,4,0.657660585,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,left,Distractor,0,33,33,33,1973.400046,1975.400951,right,0,4,1.462834797,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,left,Distractor,0,34,34,34,1976.899961,1978.902237,left,1,4,1.06528508,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,right,Target,0,35,35,35,1980.400008,1982.40202,left,0,4,0.637566526,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Y,left,Distractor,0,36,36,36,1983.899438,1985.900313,left,1,4,0.739076219,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
N,left,Pretarget,0,37,37,37,1987.399813,1989.401776,left,1,4,0.837855569,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Z,left,Pretarget,0,38,38,38,1990.899779,1992.90196,left,1,4,0.777767156,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
P,left,Pretarget,0,39,39,39,1994.399689,1996.401577,left,1,4,0.59006092,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
M,left,Distractor,0,40,40,40,1997.899733,1999.902019,left,1,4,1.105671133,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
N,right,Target,0,41,41,41,2001.399813,2003.402053,right,1,4,0.485337756,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Z,right,Target,0,42,42,42,2004.899822,2006.90049,right,1,4,0.634854789,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
P,right,Target,0,43,43,43,2008.399944,2010.401779,left,0,4,1.069545007,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
X,left,Pretarget,0,44,44,44,2011.899135,2013.900976,left,1,4,0.995038159,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Z,left,Lure,0,45,45,45,2015.399709,2017.401728,left,1,4,0.821935461,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,left,Pretarget,0,46,46,46,2018.899524,2020.899001,left,1,4,0.700817082,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
K,left,Distractor,0,47,47,47,2022.399548,2024.412588,left,1,4,1.13874836,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
X,right,Target,0,48,48,48,2025.89995,2027.900918,right,1,4,0.915065812,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
B,left,Distractor,0,49,49,49,2029.39891,2031.401771,left,1,4,0.48569545,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,right,Target,0,50,50,50,2032.89962,2034.912556,left,0,4,0.478723145,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Y,left,Pretarget,0,51,51,51,2036.399714,2038.401625,left,1,4,0.445972494,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
W,left,Pretarget,0,52,52,52,2039.899937,2041.901603,left,1,4,0.70572599,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Z,left,Distractor,0,53,53,53,2043.399502,2045.400145,left,1,4,1.1271286,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Q,left,Distractor,0,54,54,54,2046.899846,2048.901906,left,1,4,0.825444711,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Y,right,Target,0,55,55,55,2050.399841,2052.401842,right,1,4,1.06952608,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
W,right,Target,0,56,56,56,2053.899113,2055.902147,left,0,4,0.673246738,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,left,Pretarget,0,57,57,57,2057.399851,2059.401521,left,1,4,0.534033537,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
M,left,Distractor,0,58,58,58,2060.899709,2062.902026,left,1,4,0.521324013,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,left,Pretarget,0,59,59,59,2064.399912,2066.399388,left,1,4,0.51200376,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
J,left,Distractor,0,60,60,60,2067.899792,2069.900482,left,1,4,0.466892297,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,right,Target,0,61,61,61,2071.40002,2073.399936,right,1,4,0.711818657,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Z,left,Distractor,0,62,62,62,2074.900152,2076.89959,left,1,4,0.859540804,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,right,Target,0,63,63,63,2078.39955,2080.399601,right,1,4,0.800166175,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
J,left,Pretarget,0,0,0,0,2094.178087,2096.150832,None,0,4,,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
G,left,Pretarget,0,1,1,1,2097.649581,2099.652041,None,0,4,,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Z,left,Distractor,0,2,2,2,2101.149883,2103.150337,None,0,4,,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
F,left,Distractor,0,3,3,3,2104.649679,2106.650211,None,0,4,,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
J,right,Target,0,4,4,4,2108.135037,2110.151734,right,1,4,0.535531681,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
G,right,Target,0,5,5,5,2111.649832,2113.650483,right,1,4,0.684877406,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,left,Distractor,0,6,6,6,2115.1497,2117.149154,left,1,4,0.70632621,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
P,left,Distractor,0,7,7,7,2118.649277,2120.650811,left,1,4,0.980727193,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
G,left,Lure,0,8,8,8,2122.149889,2124.14986,left,1,4,1.017434613,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,left,Distractor,0,9,9,9,2125.649608,2127.649743,left,1,4,0.653558814,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,left,Pretarget,0,10,10,10,2129.149368,2131.151227,left,1,4,1.136213064,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
T,left,Pretarget,0,11,11,11,2132.649829,2134.651877,left,1,4,0.691805119,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
X,left,Distractor,0,12,12,12,2136.149774,2138.152014,left,1,4,0.471198098,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
F,left,Pretarget,0,13,13,13,2139.649578,2141.65044,left,1,4,0.397056965,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,right,Target,0,14,14,14,2143.149778,2145.150273,left,0,4,0.497304945,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
T,right,Target,0,15,15,15,2146.649896,2148.650333,right,1,4,0.532971362,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
C,left,Distractor,0,16,16,16,2150.149479,2152.151107,left,1,4,0.55219252,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
F,right,Target,0,17,17,17,2153.649732,2155.650107,right,1,4,0.717219355,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
M,left,Distractor,0,18,18,18,2157.149821,2159.15021,left,1,4,0.609075481,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
N,left,Distractor,0,19,19,19,2160.649868,2162.652244,left,1,4,0.707243703,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,left,Lure,0,20,20,20,2164.149847,2166.151707,left,1,4,0.871717797,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
F,right,Target,0,21,21,21,2167.649572,2169.650971,right,1,4,0.828610062,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
P,left,Distractor,0,22,22,22,2171.14952,2173.150317,left,1,4,0.753082103,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
L,left,Pretarget,0,23,23,23,2174.649464,2176.650272,left,1,4,0.613174045,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
T,left,Distractor,0,24,24,24,2178.149711,2180.151546,left,1,4,0.567763595,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
F,left,Distractor,0,25,25,25,2181.64984,2183.650003,left,1,4,0.685278408,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,left,Distractor,0,26,26,26,2185.149764,2187.15038,left,1,4,0.833107382,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
L,right,Target,0,27,27,27,2188.649747,2190.651601,right,1,4,0.771596534,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,left,Pretarget,0,28,28,28,2192.149558,2194.150427,left,1,4,1.032881217,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
W,left,Distractor,0,29,29,29,2195.649475,2197.651678,left,1,4,0.699629795,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Q,left,Distractor,0,30,30,30,2199.149411,2201.150236,left,1,4,0.945373237,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
L,right,Target,0,31,31,31,2202.6495,2204.65015,right,1,4,0.597329646,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,right,Target,0,32,32,32,2206.149549,2208.15058,right,1,4,0.440615105,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Z,left,Pretarget,0,33,33,33,2209.649475,2211.651863,left,1,4,0.683431552,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
F,left,Distractor,0,34,34,34,2213.149759,2215.150413,left,1,4,0.656806932,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,left,Distractor,0,35,35,35,2216.64962,2218.651826,left,1,4,0.803454072,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
M,left,Distractor,0,36,36,36,2220.149512,2222.151917,left,1,4,0.471288244,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Z,right,Target,0,37,37,37,2223.64978,2225.651518,left,0,4,0.491851956,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,left,Pretarget,0,38,38,38,2227.149559,2229.150215,left,1,4,0.625022857,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
L,left,Distractor,0,39,39,39,2230.649689,2232.651924,left,1,4,0.467366763,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
G,left,Distractor,0,40,40,40,2234.149373,2236.151758,left,1,4,1.223645976,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
K,left,Distractor,0,41,41,41,2237.649825,2239.650371,left,1,4,0.797064343,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,right,Target,0,42,42,42,2241.149483,2243.150347,right,1,4,0.704989109,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
B,left,Distractor,0,43,43,43,2244.649033,2246.648738,left,1,4,0.614715497,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Z,left,Distractor,0,44,44,44,2248.149826,2250.150774,left,1,4,0.936462327,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
T,left,Pretarget,0,45,45,45,2251.64948,2253.651925,None,0,4,,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,right,Target,0,46,46,46,2255.149392,2257.151754,right,1,4,0.975470536,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
F,left,Distractor,0,47,47,47,2258.649718,2260.649942,left,1,4,0.661228542,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,left,Distractor,0,48,48,48,2262.149357,2264.150168,left,1,4,0.520905688,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
T,right,Target,0,49,49,49,2265.649465,2267.650503,right,1,4,0.460632814,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,right,Target,0,50,50,50,2269.149342,2271.149968,left,0,4,1.025399478,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Y,left,Pretarget,0,51,51,51,2272.649417,2274.650448,None,0,4,,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,left,Distractor,0,52,52,52,2276.14954,2278.150046,left,1,4,0.825270837,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
S,left,Distractor,0,53,53,53,2279.649319,2281.650114,left,1,4,0.733174109,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Q,left,Distractor,0,54,54,54,2283.149345,2285.149779,left,1,4,0.545704625,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Y,right,Target,0,55,55,55,2286.649506,2288.649658,left,0,4,0.661566026,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
R,left,Distractor,0,56,56,56,2290.149005,2292.151596,left,1,4,0.823768522,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,left,Pretarget,0,57,57,57,2293.649779,2295.650207,left,1,4,0.653299286,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
J,left,Distractor,0,58,58,58,2297.149382,2299.151533,left,1,4,1.00781441,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
V,left,Distractor,0,59,59,59,2300.649618,2302.650836,left,1,4,0.70847077,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
Y,left,Lure,0,60,60,60,2304.149589,2306.150357,left,1,4,0.872942939,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
H,right,Target,0,61,61,61,2307.649544,2309.650091,right,1,4,0.525222396,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
L,left,Distractor,0,62,62,62,2311.14971,2313.152128,left,1,4,0.703111456,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
P,left,Distractor,0,63,63,63,2314.649362,2316.648823,left,1,4,0.998631781,F12E07,2022-09-02_11h59.41.925,t1_Paradigm,04.01.2021,59.9873759
